,H_DATETIME,H_GAMEINFO,H_TEAMNAMES,H_GOALS,H_BALL_POSSESSION,H_GOAL_ATTEMPTS,H_SHOTS_ON_GOAL,H_SHOTS_OFF_GOAL,H_BLOCKED_SHOTS,H_FREE_KICKS,H_CORNER_KICKS,H_OFFSIDES,H_GOALKEEPER_SAVES,H_FOULS,H_YELLOW_CARDS,H_RED_CARDS,H_TOTAL_PASSES,H_COMPLETED_PASSES,H_TACKLES,H_ATTACKS,H_DANGEROUS_ATTACKS,A_DATETIME,A_GAMEINFO,A_TEAMNAMES,A_GOALS,A_BALL_POSSESSION,A_GOAL_ATTEMPTS,A_SHOTS_ON_GOAL,A_SHOTS_OFF_GOAL,A_BLOCKED_SHOTS,A_FREE_KICKS,A_CORNER_KICKS,A_OFFSIDES,A_GOALKEEPER_SAVES,A_FOULS,A_YELLOW_CARDS,A_RED_CARDS,A_TOTAL_PASSES,A_COMPLETED_PASSES,A_TACKLES,A_ATTACKS,A_DANGEROUS_ATTACKS,H_CAT,GAMEURL,H_CLEARANCES_TOTAL,A_CROSSES,H_SHOTS_OUTSIDE_THE_BOX,H_HIT_THE_WOODWORK,A_CLEARANCES_TOTAL,H_PASSES_IN_THE_FINAL_THIRD,A_HIT_THE_WOODWORK,A_TOUCHES_IN_THE_OPPOSITION_BOX,H_THROWINS,A_THROWINS,H_SHOTS_INSIDE_THE_BOX,A_SHOTS_INSIDE_THE_BOX,H_CROSSES,A_SHOTS_OUTSIDE_THE_BOX,A_INTERCEPTIONS,H_TOUCHES_IN_THE_OPPOSITION_BOX,A_BIG_CHANCES,A_PASSES_IN_THE_FINAL_THIRD,H_EXPECTED_GOALS_XG,H_INTERCEPTIONS,H_BIG_CHANCES,A_EXPECTED_GOALS_XG,H_HEADED_GOALS,A_HEADED_GOALS,HALFTIME
172,01.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 3",Udinese,1,50,3,1,2,0,5,1,2.0,0,7,,,244,208,,56.0,20.0,01.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 3",Como,0,50,8,0,7,1,10,2,1.0,0,4,,,246.0,209.0,,52.0,33.0,cat57,https://www.flashscore.com/match/6ZvTGnLc/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
173,01.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 3",Juventus,0,47,5,0,3,2,4,2,3.0,0,5,1.0,,205,191,,65.0,27.0,01.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 3",AS Roma,0,53,2,0,0,2,7,2,0.0,0,4,1.0,,235.0,191.0,,53.0,24.0,cat58,https://www.flashscore.com/match/hCGaFZqg/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
174,01.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 3",Juventus,0,53,3,1,1,1,9,4,0.0,1,6,1.0,,269,236,,54.0,14.0,01.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 3",AS Roma,0,47,5,1,2,2,7,2,0.0,1,8,1.0,,252.0,238.0,,47.0,34.0,cat59,https://www.flashscore.com/match/hCGaFZqg/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
175,14.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 4",Como,1,45,8,3,3,2,7,1,1.0,2,9,0.0,,128,97,,33.0,10.0,14.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 4",Bologna,2,55,10,4,2,4,12,3,2.0,2,4,1.0,,235.0,211.0,,50.0,40.0,cat60,https://www.flashscore.com/match/n7VN5MCd/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
176,14.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 4",Como,1,43,6,1,3,2,11,3,1.0,0,8,2.0,,243,207,,42.0,24.0,14.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 4",Bologna,0,57,4,0,3,1,10,0,2.0,0,8,0.0,,234.0,188.0,,49.0,16.0,cat61,https://www.flashscore.com/match/n7VN5MCd/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
177,14.09.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 4",Empoli,0,30,6,2,2,2,9,2,0.0,2,5,1.0,,112,83,,27.0,10.0,14.09.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 4",Juventus,0,70,9,2,4,3,7,2,0.0,2,7,2.0,,311.0,280.0,,72.0,28.0,cat62,https://www.flashscore.com/match/v1I9TP43/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
178,14.09.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 4",Empoli,0,38,2,1,1,0,2,2,0.0,1,6,,,226,181,,42.0,9.0,14.09.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 4",Juventus,0,62,6,1,2,3,6,6,0.0,1,3,,,343.0,315.0,,61.0,20.0,cat63,https://www.flashscore.com/match/v1I9TP43/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
179,14.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 4",AC Milan,0,73,6,3,2,1,6,4,0.0,0,6,0.0,0.0,320,303,,66.0,32.0,14.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 4",Venezia,0,27,1,0,1,0,8,1,0.0,3,5,2.0,1.0,136.0,112.0,,29.0,12.0,cat64,https://www.flashscore.com/match/SQjcKLRk/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
180,14.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 4",AC Milan,4,51,6,5,0,1,9,2,0.0,1,6,1.0,,251,222,,32.0,14.0,14.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 4",Venezia,0,49,5,1,3,1,7,0,2.0,1,7,1.0,,202.0,172.0,,32.0,17.0,cat65,https://www.flashscore.com/match/SQjcKLRk/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
181,15.09.2024 12:30,"FOOTBALL
ITALY: SERIE A - ROUND 4",Genoa,1,60,16,7,4,5,7,2,0.0,1,6,1.0,,231,195,,69.0,42.0,15.09.2024 12:30,"FOOTBALL
ITALY: SERIE A - ROUND 4",AS Roma,0,40,6,1,5,0,6,1,1.0,6,6,2.0,,133.0,87.0,,39.0,11.0,cat66,https://www.flashscore.com/match/zTBIR3ZF/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
182,15.09.2024 12:30,"FOOTBALL
ITALY: SERIE A - ROUND 4",Genoa,0,38,4,1,2,1,7,2,1.0,4,3,0.0,,150,129,,33.0,21.0,15.09.2024 12:30,"FOOTBALL
ITALY: SERIE A - ROUND 4",AS Roma,1,62,10,5,3,2,4,4,0.0,1,6,1.0,,287.0,262.0,,55.0,33.0,cat67,https://www.flashscore.com/match/zTBIR3ZF/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
183,15.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 4",Torino,0,55,2,0,1,1,4,1,0.0,4,4,1.0,,230,207,,44.0,28.0,15.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 4",Lecce,0,45,15,4,9,2,5,5,0.0,0,9,1.0,,163.0,132.0,,39.0,20.0,cat68,https://www.flashscore.com/match/4WHcOkpL/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
184,29.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 14",Cagliari,1,61,10,5,3,2,8,2,1.0,2,3,0.0,,230,185,50.0,,,29.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 14",Verona,0,39,6,2,3,1,3,0,2.0,4,8,2.0,,,,67.0,,,2,https://www.flashscore.com/match/tQAc65y8/#/match-summary/match-statistics/2,8,29.0,2,1,24,76.0,1,10,15,14,8,2,20.0,4,2,23,0,64.0,0.93,1,3,0.35,,,2.0
185,25.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 13",Venezia,0,52,9,3,4,2,7,3,2.0,1,7,0.0,,214,168,86.0,,,25.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 13",Lecce,0,48,2,1,0,1,7,1,1.0,3,7,2.0,,,,43.0,,,1,https://www.flashscore.com/match/hjasAmxq/#/match-summary/match-statistics/1,1,50.0,2,1,22,61.0,0,2,11,5,7,2,27.0,0,1,18,0,50.0,0.91,5,3,0.07,,,1.0
186,25.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 13",Venezia,0,68,7,3,3,1,9,3,0.0,0,5,1.0,,313,269,25.0,,,25.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 13",Lecce,1,32,5,1,4,0,5,1,0.0,3,9,1.0,,,,42.0,,,2,https://www.flashscore.com/match/hjasAmxq/#/match-summary/match-statistics/2,9,13.0,2,0,20,77.0,0,8,11,8,5,3,11.0,2,3,18,1,78.0,1.62,4,3,0.59,,,2.0
187,25.11.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 13",Empoli,1,33,2,2,0,0,6,0,1.0,1,5,1.0,,151,108,78.0,,,25.11.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 13",Udinese,0,67,5,1,3,1,5,1,0.0,1,6,2.0,,,,86.0,,,1,https://www.flashscore.com/match/pMsXgyno/#/match-summary/match-statistics/1,28,12.0,2,0,2,50.0,0,15,7,14,0,3,0.0,2,3,1,0,68.0,0.07,2,0,0.29,,,1.0
188,25.11.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 13",Empoli,0,26,2,0,1,1,7,1,0.0,1,3,2.0,,131,88,73.0,,,25.11.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 13",Udinese,1,74,11,2,4,5,3,7,0.0,0,7,0.0,,,,60.0,,,2,https://www.flashscore.com/match/pMsXgyno/#/match-summary/match-statistics/2,20,24.0,2,0,3,46.0,0,21,6,9,0,10,0.0,1,2,1,1,75.0,0.06,7,0,0.59,0,1,2.0
189,24.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 13",Lazio,0,64,4,1,3,0,10,2,0.0,0,7,0.0,0.0,295,251,0.0,,,24.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 13",Bologna,0,36,2,0,2,0,7,0,0.0,1,10,2.0,1.0,,,67.0,,,1,https://www.flashscore.com/match/StHzEdwH/#/match-summary/match-statistics/1,2,33.0,2,0,24,72.0,0,2,14,1,2,0,14.0,2,7,11,0,73.0,0.55,12,1,0.06,,,1.0
190,24.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 13",Lazio,3,75,9,3,2,4,4,1,2.0,1,7,3.0,,320,289,40.0,,,24.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 13",Bologna,0,25,1,1,0,0,7,0,0.0,0,4,1.0,,,,50.0,,,2,https://www.flashscore.com/match/StHzEdwH/#/match-summary/match-statistics/2,5,0.0,2,0,10,75.0,0,2,8,7,7,0,0.0,1,4,16,0,45.0,1.45,1,2,0.01,1,0,2.0
191,24.11.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 13",Napoli,0,75,9,1,6,2,6,7,0.0,1,4,0.0,,297,270,50.0,,,24.11.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 13",AS Roma,0,25,2,1,1,0,4,0,1.0,1,6,1.0,,,,56.0,,,1,https://www.flashscore.com/match/KvdF6EVj/#/match-summary/match-statistics/1,4,0.0,4,0,21,83.0,0,4,9,8,5,0,11.0,2,5,15,0,51.0,0.89,3,1,0.07,,,1.0
192,24.11.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 13",Napoli,1,51,5,1,3,1,3,1,1.0,0,4,0.0,,327,292,71.0,,,24.11.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 13",AS Roma,0,49,4,0,3,1,4,2,1.0,0,3,2.0,,,,58.0,,,2,https://www.flashscore.com/match/KvdF6EVj/#/match-summary/match-statistics/2,15,25.0,2,0,3,81.0,1,11,9,7,3,4,50.0,0,3,7,1,70.0,1.09,6,1,0.51,,,2.0
193,24.11.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 13",Como,0,47,4,1,2,1,6,2,0.0,0,5,1.0,,227,192,58.0,,,24.11.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 13",Fiorentina,1,53,3,1,1,1,5,2,1.0,1,6,0.0,,,,100.0,,,1,https://www.flashscore.com/match/Ewi1acON/#/match-summary/match-statistics/1,12,0.0,0,0,8,47.0,0,9,7,8,4,2,50.0,1,6,12,0,60.0,0.25,1,0,0.22,,,1.0
194,24.11.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 13",Como,0,69,6,3,3,0,9,1,0.0,2,6,1.0,1.0,282,242,80.0,,,24.11.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 13",Fiorentina,1,31,5,3,1,1,6,2,2.0,3,9,1.0,0.0,,,100.0,,,2,https://www.flashscore.com/match/Ewi1acON/#/match-summary/match-statistics/2,6,40.0,1,0,17,65.0,0,10,13,9,5,5,31.0,0,3,11,1,57.0,0.88,3,2,0.73,,,2.0
195,24.11.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 13",Torino,0,49,4,1,1,2,9,1,1.0,5,10,1.0,,233,195,75.0,,,24.11.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 13",Monza,0,51,5,5,0,0,10,1,0.0,1,9,0.0,,,,40.0,,,1,https://www.flashscore.com/match/M3xASehA/#/match-summary/match-statistics/1,4,50.0,1,0,11,63.0,0,5,6,6,3,3,33.0,2,4,6,2,65.0,0.31,2,1,0.54,,,1.0
196,24.11.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 13",Torino,1,59,8,4,1,3,4,6,1.0,0,7,0.0,,252,212,75.0,,,24.11.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 13",Monza,1,41,4,1,3,0,7,2,0.0,3,4,2.0,,,,67.0,,,2,https://www.flashscore.com/match/M3xASehA/#/match-summary/match-statistics/2,5,36.0,2,0,13,78.0,0,8,7,8,6,4,18.0,0,5,9,0,53.0,0.73,4,2,0.37,1,1,2.0
197,24.11.2024 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 13",Genoa,1,56,9,2,3,4,4,4,1.0,2,4,,,230,192,50.0,,,24.11.2024 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 13",Cagliari,1,44,11,3,5,3,4,5,1.0,1,4,,,,,67.0,,,1,https://www.flashscore.com/match/b1PJHvvh/#/match-summary/match-statistics/1,8,29.0,3,0,13,71.0,0,16,7,9,6,7,30.0,4,3,15,2,65.0,1.03,5,2,1.49,,,1.0
198,24.11.2024 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 13",Genoa,1,48,11,4,5,2,3,2,1.0,2,7,2.0,,206,171,57.0,,,24.11.2024 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 13",Cagliari,1,52,6,3,3,0,7,3,0.0,3,3,2.0,,,,75.0,,,2,https://www.flashscore.com/match/b1PJHvvh/#/match-summary/match-statistics/2,13,20.0,0,0,14,75.0,0,11,8,12,11,4,33.0,2,6,17,2,60.0,0.75,7,1,1.55,,,2.0
199,23.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 13",Parma,0,41,4,2,1,1,2,1,0.0,3,3,,,235,200,33.0,,,23.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 13",Atalanta,2,59,13,5,5,3,3,4,3.0,2,2,,,,,50.0,,,1,https://www.flashscore.com/match/Qyq1UHNc/#/match-summary/match-statistics/1,15,50.0,2,0,1,64.0,0,24,8,8,2,11,0.0,2,2,6,5,77.0,0.23,6,0,2.62,0,1,1.0
200,30.11.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",AC Milan,1,53,7,1,3,3,8,1,0.0,0,8,1.0,,224,199,86.0,,,30.11.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",Empoli,0,47,3,0,3,0,8,2,3.0,0,8,1.0,,,,45.0,,,2,https://www.flashscore.com/match/OCIU4DH0/#/match-summary/match-statistics/2,8,33.0,2,0,6,75.0,1,4,7,6,5,1,0.0,2,5,17,0,70.0,1.28,2,1,0.31,,,2.0
201,30.11.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",Como,1,53,8,1,3,4,6,4,0.0,2,8,1.0,,245,209,67.0,,,30.11.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",Monza,0,47,5,2,3,0,8,3,0.0,0,6,0.0,,,,43.0,,,1,https://www.flashscore.com/match/OlzrEHfE/#/match-summary/match-statistics/1,8,50.0,1,0,8,70.0,0,5,12,9,7,3,25.0,2,3,9,1,64.0,0.57,2,1,0.17,1,0,1.0
202,30.11.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",Como,0,55,9,2,4,3,5,7,0.0,0,8,2.0,,202,167,33.0,,,30.11.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 14",Monza,1,45,4,1,3,0,8,1,0.0,2,5,0.0,,,,33.0,,,2,https://www.flashscore.com/match/OlzrEHfE/#/match-summary/match-statistics/2,7,9.0,3,0,10,56.0,1,8,12,3,6,4,40.0,0,3,11,2,56.0,0.66,1,0,1.37,,,2.0
203,29.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 14",Cagliari,0,67,9,1,5,3,4,5,1.0,0,7,1.0,,266,225,67.0,,,29.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 14",Verona,0,33,5,0,3,2,7,1,1.0,1,4,0.0,,,,82.0,,,1,https://www.flashscore.com/match/tQAc65y8/#/match-summary/match-statistics/1,5,14.0,4,0,18,67.0,0,7,16,5,5,4,54.0,1,2,16,0,62.0,0.82,2,1,0.39,,,1.0
204,12.01.2025 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 20",Genoa,1,54,5,3,1,1,5,2,1.0,3,4,1.0,,238,194,80.0,,,12.01.2025 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 20",Parma,0,46,8,3,2,3,4,5,3.0,2,5,1.0,,,,50.0,,,2,https://www.flashscore.com/match/8EoFWyP0/#/match-summary/match-statistics/2,13,33.0,1,0,9,66.0,0,11,11,10,4,6,38.0,2,4,10,0,64.0,0.42,2,1,0.22,,,2.0
205,12.01.2025 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 20",Venezia,0,48,2,0,1,1,7,2,0.0,3,5,3.0,,210,177,75.0,,,12.01.2025 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 20",Inter,1,52,12,4,5,3,5,3,1.0,0,7,1.0,,,,43.0,,,1,https://www.flashscore.com/match/YZei5dVP/#/match-summary/match-statistics/1,12,25.0,1,0,11,62.0,0,13,8,11,1,7,0.0,5,2,3,2,69.0,0.08,4,0,1.17,,,1.0
206,12.01.2025 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 20",Venezia,0,34,5,2,2,1,4,2,2.0,2,7,1.0,,170,133,50.0,,,12.01.2025 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 20",Inter,0,66,5,2,1,2,7,2,3.0,2,4,0.0,,,,50.0,,,2,https://www.flashscore.com/match/YZei5dVP/#/match-summary/match-statistics/2,8,11.0,2,1,4,80.0,0,9,10,6,3,5,13.0,0,3,11,2,74.0,0.28,3,1,0.62,,,2.0
207,30.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",Atalanta,2,49,9,5,1,3,7,3,0.0,2,8,2.0,,220,186,,,,30.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",Monza,0,51,3,2,1,0,8,1,1.0,3,7,3.0,,,,,,,2,https://www.flashscore.com/match/Y96v2dqT/#/match-summary/match-statistics/2,,,,,,,,,7,13,,,,,5,,,,0.92,2,,0.10,,,2.0
208,30.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",Juventus,1,65,9,2,4,3,0,4,2.0,1,5,,,324,287,,,,30.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",Parma,2,35,6,3,1,2,5,2,1.0,1,0,,,,,,,,1,https://www.flashscore.com/match/rcXrBZLq/#/match-summary/match-statistics/1,,,,,,,,,10,8,,,,,7,,,,1.02,2,,0.37,,,1.0
209,02.11.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 11",Udinese,0,43,9,1,3,5,8,9,0.0,3,6,2.0,,190,133,,,,02.11.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 11",Juventus,0,57,5,3,0,2,6,3,0.0,1,8,2.0,,,,,,,2,https://www.flashscore.com/match/pOryx3Qa/#/match-summary/match-statistics/2,,,,,,,,,8,2,,,,,5,,,,0.39,2,,0.68,,,2.0
210,02.11.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 11",Bologna,0,76,9,2,3,4,7,4,0.0,0,1,,,308,272,,,,02.11.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 11",Lecce,0,24,1,0,1,0,1,0,0.0,2,7,,,,,,,,1,https://www.flashscore.com/match/rJ8JNC5k/#/match-summary/match-statistics/1,,,,,,,,,21,6,,,,,3,,,,0.69,0,,0.43,,,1.0
211,02.11.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 11",Bologna,1,68,11,2,7,2,7,5,1.0,0,8,2.0,,284,220,,,,02.11.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 11",Lecce,0,32,5,0,3,2,8,1,0.0,1,7,2.0,,,,,,,2,https://www.flashscore.com/match/rJ8JNC5k/#/match-summary/match-statistics/2,,,,,,,,,8,10,,,,,1,,,,0.78,4,,0.20,,,2.0
212,31.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",AS Roma,1,68,7,2,2,3,6,2,1.0,1,3,,,361,335,,,,31.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",Torino,0,32,3,1,0,2,3,3,0.0,1,6,,,,,,,,1,https://www.flashscore.com/match/Sp7nVfDF/#/match-summary/match-statistics/1,,,,,,,,,6,7,,,,,3,,,,0.48,3,,0.22,,,1.0
213,31.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",AS Roma,0,46,3,1,0,2,9,1,1.0,1,8,2.0,,241,168,,,,31.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",Torino,0,54,1,1,0,0,8,2,0.0,1,9,2.0,,,,,,,2,https://www.flashscore.com/match/Sp7nVfDF/#/match-summary/match-statistics/2,,,,,,,,,10,14,,,,,4,,,,0.02,7,,0.00,,,2.0
214,31.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",Como,0,48,4,1,2,1,10,2,1.0,1,5,1.0,,189,154,,,,31.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",Lazio,2,52,7,3,2,2,5,3,1.0,1,10,2.0,,,,,,,1,https://www.flashscore.com/match/p2kdKwac/#/match-summary/match-statistics/1,,,,,,,,,14,9,,,,,4,,,,0.12,1,,1.18,,,1.0
215,31.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",Como,1,54,10,1,5,4,8,1,0.0,1,9,1.0,1.0,251,199,,,,31.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",Lazio,3,46,7,4,2,1,9,2,1.0,0,8,3.0,1.0,,,,,,2,https://www.flashscore.com/match/p2kdKwac/#/match-summary/match-statistics/2,,,,,,,,,5,5,,,,,4,,,,0.87,5,,2.09,,,2.0
216,31.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Genoa,0,28,5,1,3,1,4,0,1.0,2,5,1.0,,102,83,,,,31.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Fiorentina,0,72,4,2,0,2,5,2,2.0,1,4,2.0,,,,,,,1,https://www.flashscore.com/match/EssDGebM/#/match-summary/match-statistics/1,,,,,,,,,7,10,,,,,1,,,,0.34,1,,0.10,,,1.0
217,31.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Genoa,0,34,9,3,3,3,6,4,0.0,1,8,3.0,,154,79,,,,31.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Fiorentina,1,66,8,2,2,4,8,2,0.0,3,6,0.0,,,,,,,2,https://www.flashscore.com/match/EssDGebM/#/match-summary/match-statistics/2,,,,,,,,,11,9,,,,,2,,,,0.44,1,,0.36,,,2.0
218,30.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",Atalanta,0,57,7,1,2,4,4,2,0.0,1,6,,,304,265,,,,30.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",Monza,0,43,1,1,0,0,6,0,0.0,1,4,,,,,,,,1,https://www.flashscore.com/match/Y96v2dqT/#/match-summary/match-statistics/1,,,,,,,,,14,13,,,,,8,,,,0.23,7,,0.01,,,1.0
219,30.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",Juventus,1,57,15,4,6,5,5,6,1.0,2,2,2.0,,272,251,,,,30.10.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 10",Parma,0,43,7,2,2,3,2,4,1.0,3,5,0.0,,,,,,,2,https://www.flashscore.com/match/rcXrBZLq/#/match-summary/match-statistics/2,,,,,,,,,6,4,,,,,3,,,,1.24,3,,0.76,,,2.0
220,30.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Empoli,0,26,3,1,0,2,7,1,0.0,1,8,1.0,1.0,117,90,,,,30.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Inter,0,74,5,1,1,3,8,2,1.0,1,7,0.0,0.0,,,,,,1,https://www.flashscore.com/match/IFm4IHT9/#/match-summary/match-statistics/1,,,,,,,,,8,9,,,,,1,,,,0.15,4,,0.35,,,1.0
221,30.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Empoli,0,18,3,0,1,2,6,0,3.0,1,4,0.0,,97,73,,,,30.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Inter,3,82,10,4,5,1,4,2,0.0,0,6,1.0,,,,,,,2,https://www.flashscore.com/match/IFm4IHT9/#/match-summary/match-statistics/2,,,,,,,,,8,9,,,,,2,,,,0.11,5,,0.76,,,2.0
222,30.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Venezia,1,47,6,3,1,2,6,0,1.0,2,5,1.0,,206,162,,,,30.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Udinese,2,53,9,4,4,1,5,2,0.0,2,6,2.0,,,,,,,1,https://www.flashscore.com/match/0b5fTYsS/#/match-summary/match-statistics/1,,,,,,,,,15,12,,,,,4,,,,0.94,5,,0.53,,,1.0
223,30.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Venezia,2,67,12,4,4,4,7,2,2.0,1,4,2.0,0.0,258,220,,,,30.10.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 10",Udinese,0,33,6,1,4,1,4,4,0.0,2,7,2.0,1.0,,,,,,2,https://www.flashscore.com/match/0b5fTYsS/#/match-summary/match-statistics/2,,,,,,,,,10,6,,,,,2,,,,1.45,4,,0.33,,,2.0
