,H_DATETIME,H_GAMEINFO,H_TEAMNAMES,H_GOALS,H_BALL_POSSESSION,H_GOAL_ATTEMPTS,H_SHOTS_ON_GOAL,H_SHOTS_OFF_GOAL,H_BLOCKED_SHOTS,H_FREE_KICKS,H_CORNER_KICKS,H_OFFSIDES,H_GOALKEEPER_SAVES,H_FOULS,H_YELLOW_CARDS,H_RED_CARDS,H_TOTAL_PASSES,H_COMPLETED_PASSES,H_TACKLES,H_ATTACKS,H_DANGEROUS_ATTACKS,A_DATETIME,A_GAMEINFO,A_TEAMNAMES,A_GOALS,A_BALL_POSSESSION,A_GOAL_ATTEMPTS,A_SHOTS_ON_GOAL,A_SHOTS_OFF_GOAL,A_BLOCKED_SHOTS,A_FREE_KICKS,A_CORNER_KICKS,A_OFFSIDES,A_GOALKEEPER_SAVES,A_FOULS,A_YELLOW_CARDS,A_RED_CARDS,A_TOTAL_PASSES,A_COMPLETED_PASSES,A_TACKLES,A_ATTACKS,A_DANGEROUS_ATTACKS,H_CAT,GAMEURL,H_PASSES_IN_THE_FINAL_THIRD,H_HIT_THE_WOODWORK,A_BIG_CHANCES,H_SHOTS_INSIDE_THE_BOX,H_BIG_CHANCES,A_TOUCHES_IN_THE_OPPOSITION_BOX,H_CROSSES,A_CROSSES,A_EXPECTED_GOALS_XG,A_INTERCEPTIONS,H_SHOTS_OUTSIDE_THE_BOX,A_PASSES_IN_THE_FINAL_THIRD,H_THROWINS,H_INTERCEPTIONS,A_SHOTS_OUTSIDE_THE_BOX,H_EXPECTED_GOALS_XG,A_THROWINS,H_CLEARANCES_TOTAL,H_TOUCHES_IN_THE_OPPOSITION_BOX,A_HIT_THE_WOODWORK,A_SHOTS_INSIDE_THE_BOX,A_CLEARANCES_TOTAL,H_HEADED_GOALS,A_HEADED_GOALS,HALFTIME
104,01.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Reims,1,52,6,5,1,0,10,0,0,2,4,1.0,,,,,29.0,10.0,01.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Rennes,0,48,6,2,2,2,5,1,1,4,8,2.0,,,,,51.0,16.0,cat46,https://www.flashscore.com/match/p6XSLUlB/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
105,01.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Reims,1,54,5,2,2,1,5,3,0,2,5,1.0,,,,,52.0,25.0,01.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Rennes,1,46,7,3,2,2,5,4,1,1,5,0.0,,,,,40.0,27.0,cat47,https://www.flashscore.com/match/p6XSLUlB/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
106,01.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Le Havre,2,50,14,6,5,3,5,0,3,2,4,1.0,,,,,41.0,25.0,01.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Auxerre,0,50,3,2,1,0,5,1,0,4,5,1.0,,,,,26.0,8.0,cat48,https://www.flashscore.com/match/ChZKNjKb/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
107,01.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Le Havre,1,48,8,2,5,1,11,2,1,0,6,0.0,0.0,,,,46.0,20.0,01.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Auxerre,1,52,5,1,0,4,7,1,0,1,10,4.0,1.0,,,,54.0,23.0,cat49,https://www.flashscore.com/match/ChZKNjKb/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
108,01.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Angers,1,57,12,5,7,0,6,2,0,1,4,2.0,0.0,,,,56.0,44.0,01.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Nice,2,43,5,3,2,0,5,2,0,4,6,2.0,1.0,,,,20.0,5.0,cat50,https://www.flashscore.com/match/SU02594U/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
109,01.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Angers,0,51,2,2,0,0,7,2,0,4,10,4.0,,,,,41.0,13.0,01.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Nice,2,49,9,6,2,1,11,5,0,2,7,2.0,,,,,59.0,26.0,cat51,https://www.flashscore.com/match/SU02594U/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
110,01.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Lille,1,44,6,3,1,2,6,2,3,1,7,2.0,,,,,52.0,40.0,01.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",PSG,1,56,5,2,1,2,7,1,0,2,7,1.0,,,,,26.0,16.0,cat52,https://www.flashscore.com/match/6ZfxDZ5t/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
111,01.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Lille,0,40,2,1,1,0,4,1,2,3,2,1.0,,,,,38.0,29.0,01.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",PSG,2,60,6,5,0,1,2,0,2,1,2,1.0,,,,,66.0,18.0,cat53,https://www.flashscore.com/match/6ZfxDZ5t/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
112,13.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",St Etienne,0,28,4,1,3,0,7,0,1,2,6,1.0,,282.0,,,36.0,14.0,13.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Lille,0,72,13,2,10,1,7,4,0,1,6,1.0,,691.0,,,72.0,36.0,cat54,https://www.flashscore.com/match/vsYzkTIc/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
113,13.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",St Etienne,1,30,6,4,2,0,5,2,2,2,6,,,,,,30.0,13.0,13.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Lille,0,70,4,2,1,1,6,3,1,3,4,,,,,,86.0,42.0,cat55,https://www.flashscore.com/match/vsYzkTIc/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
114,14.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Marseille,1,49,6,3,2,1,2,0,0,4,9,4.0,1.0,499.0,,,30.0,8.0,14.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Nice,0,51,8,4,3,1,12,1,1,2,2,1.0,0.0,385.0,,,55.0,15.0,cat56,https://www.flashscore.com/match/0dMqm7mA/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
115,14.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Marseille,1,63,4,2,1,1,2,1,1,0,9,1.0,,,,,54.0,11.0,14.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Nice,0,37,4,0,2,2,9,1,4,1,2,1.0,,,,,36.0,28.0,cat57,https://www.flashscore.com/match/0dMqm7mA/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
116,14.09.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Auxerre,0,44,6,2,2,2,7,1,0,5,5,,,404.0,,,40.0,26.0,14.09.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Monaco,1,56,11,6,1,4,6,4,2,2,7,,,587.0,,,50.0,19.0,cat58,https://www.flashscore.com/match/CGH7Enso/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
117,14.09.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Auxerre,0,38,7,1,3,3,8,0,1,1,8,3.0,,,,,63.0,44.0,14.09.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Monaco,2,62,8,3,3,2,6,2,1,1,9,0.0,,,,,54.0,25.0,cat59,https://www.flashscore.com/match/CGH7Enso/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
118,14.09.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",PSG,2,71,8,3,2,3,11,4,1,1,4,0.0,,679.0,,,70.0,33.0,14.09.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Brest,0,29,2,1,0,1,4,1,1,1,9,2.0,,333.0,,,24.0,6.0,cat60,https://www.flashscore.com/match/8MPiooIM/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
119,14.09.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",PSG,1,63,14,6,5,3,5,5,2,1,3,2.0,,,,,63.0,41.0,14.09.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Brest,1,37,3,2,0,1,2,0,0,5,4,1.0,,,,,56.0,16.0,cat61,https://www.flashscore.com/match/8MPiooIM/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
120,15.09.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Rennes,1,47,5,4,1,0,4,0,1,3,7,0.0,,452.0,,,45.0,31.0,15.09.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Montpellier,0,53,8,3,5,0,5,2,2,3,4,2.0,,444.0,,,44.0,19.0,cat62,https://www.flashscore.com/match/hCffxjZi/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
121,15.09.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Rennes,2,55,6,2,3,1,3,3,0,1,3,1.0,,,,,54.0,28.0,15.09.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Montpellier,0,45,4,1,1,2,6,2,1,0,3,1.0,,,,,66.0,19.0,cat63,https://www.flashscore.com/match/hCffxjZi/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
122,15.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Toulouse,2,54,8,4,2,2,6,2,0,2,8,1.0,,520.0,,,39.0,23.0,15.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Le Havre,0,46,2,2,0,0,7,0,0,2,8,1.0,,438.0,,,40.0,12.0,cat64,https://www.flashscore.com/match/fJaIWo3T/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
123,15.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Toulouse,0,54,7,3,2,2,5,4,0,1,2,,,,,,81.0,19.0,15.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Le Havre,0,46,3,1,2,0,4,5,0,3,3,,,,,,37.0,21.0,cat65,https://www.flashscore.com/match/fJaIWo3T/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
124,15.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Strasbourg,0,48,6,2,3,1,8,3,0,1,8,2.0,,469.0,,,44.0,14.0,15.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Angers,1,52,10,2,5,3,9,7,1,2,10,1.0,,432.0,,,40.0,32.0,cat66,https://www.flashscore.com/match/E3tkRPQj/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
125,15.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Strasbourg,1,54,4,3,1,0,7,3,0,0,3,2.0,,,,,49.0,16.0,15.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Angers,0,46,2,0,0,2,4,2,0,2,4,0.0,,,,,42.0,20.0,cat67,https://www.flashscore.com/match/E3tkRPQj/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
126,15.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Nantes,0,43,11,3,3,5,4,1,1,2,11,2.0,,456.0,,,33.0,21.0,15.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Reims,1,57,8,3,3,2,12,1,2,3,4,1.0,,582.0,,,52.0,26.0,cat68,https://www.flashscore.com/match/M51AY7YG/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
127,15.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Nantes,1,47,7,3,2,2,1,5,1,0,3,1.0,,,,,49.0,29.0,15.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Reims,1,53,3,1,2,0,4,2,0,2,1,0.0,,,,,43.0,25.0,cat69,https://www.flashscore.com/match/M51AY7YG/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
128,15.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Lens,0,53,6,3,2,1,6,1,0,1,7,,,492.0,,,79.0,31.0,15.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Lyon,0,47,3,1,2,0,5,5,0,3,4,,,421.0,,,58.0,30.0,cat70,https://www.flashscore.com/match/Qw81zU34/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
129,15.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Lens,0,55,6,2,3,1,9,4,4,2,5,,,,,,68.0,41.0,15.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 4",Lyon,0,45,5,2,0,3,4,3,2,2,7,,,,,,66.0,23.0,cat71,https://www.flashscore.com/match/Qw81zU34/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
130,20.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Nice,2,56,9,6,3,0,5,2,2,1,6,,,,,,,,20.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",St Etienne,0,44,6,1,3,2,7,1,0,4,5,,,,,,,,cat72,https://www.flashscore.com/match/0K4Ww3Ad/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
131,20.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Nice,6,62,9,6,1,2,9,1,1,1,1,0.0,,,,,,,20.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",St Etienne,0,38,2,1,1,0,1,1,0,0,8,1.0,,,,,,,cat73,https://www.flashscore.com/match/0K4Ww3Ad/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
132,21.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Lille,1,70,6,1,3,2,5,5,1,5,9,2.0,,,,,,,21.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Strasbourg,1,30,7,6,1,0,11,4,1,0,6,1.0,,,,,,,cat74,https://www.flashscore.com/match/fiy8wfGD/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
133,21.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Lille,2,58,9,6,3,0,7,4,3,1,7,0.0,,,,,,,21.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Strasbourg,2,42,5,3,0,2,8,1,1,4,6,1.0,,,,,,,cat75,https://www.flashscore.com/match/fiy8wfGD/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
134,21.09.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Rennes,0,34,4,3,0,1,10,1,0,1,8,1.0,,,,,,,21.09.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Lens,1,66,9,2,2,5,8,3,1,3,9,3.0,,,,,,,cat76,https://www.flashscore.com/match/noOg1c8K/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
135,21.09.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Rennes,1,46,7,3,3,1,11,3,1,0,8,1.0,,,,,,,21.09.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Lens,0,54,1,0,1,0,9,0,2,2,11,1.0,,,,,,,cat77,https://www.flashscore.com/match/noOg1c8K/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
136,21.09.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Reims,0,21,4,0,2,2,3,2,1,1,4,1.0,,,,,,,21.09.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",PSG,1,79,5,2,3,0,4,2,0,0,3,0.0,,,,,,,cat78,https://www.flashscore.com/match/v39B1623/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
137,21.09.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Reims,1,23,4,1,1,2,3,1,0,2,7,1.0,,,,,,,21.09.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",PSG,0,77,6,2,1,3,8,3,1,0,3,1.0,,,,,,,cat79,https://www.flashscore.com/match/v39B1623/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
138,22.09.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Monaco,2,60,7,3,4,0,12,2,1,1,5,0.0,,,,,,,22.09.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Le Havre,0,40,6,1,5,0,6,3,2,1,10,1.0,,,,,,,cat80,https://www.flashscore.com/match/6V4QeyWs/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
139,22.09.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Monaco,1,64,5,1,2,2,7,4,4,0,5,1.0,,,,,,,22.09.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Le Havre,1,36,2,1,0,1,6,1,1,0,7,2.0,,,,,,,cat81,https://www.flashscore.com/match/6V4QeyWs/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
140,22.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Montpellier,3,49,9,4,3,2,9,4,1,2,5,2.0,,,,,,,22.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Auxerre,1,51,7,3,3,1,6,3,1,1,8,4.0,,,,,,,cat82,https://www.flashscore.com/match/EsTauGo1/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
141,22.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Montpellier,0,59,5,1,3,1,13,7,3,2,8,1.0,,,,,,,22.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Auxerre,1,41,4,3,0,1,9,2,0,1,12,0.0,,,,,,,cat83,https://www.flashscore.com/match/EsTauGo1/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
142,22.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Brest,1,39,2,2,0,0,13,3,0,0,9,,,,,,,,22.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Toulouse,0,61,7,0,6,1,11,2,0,1,12,,,,,,,,cat84,https://www.flashscore.com/match/nTCJapXF/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
143,22.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Brest,1,47,6,3,2,1,7,1,0,1,6,1.0,,,,,,,22.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Toulouse,0,53,4,1,2,1,5,1,0,2,6,1.0,,,,,,,cat85,https://www.flashscore.com/match/nTCJapXF/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
144,22.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Angers,0,56,1,0,0,1,9,2,0,1,4,0.0,,,,,,,22.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Nantes,0,44,4,1,0,3,5,4,0,0,10,3.0,,,,,,,cat86,https://www.flashscore.com/match/6HPisxHl/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
145,22.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Angers,1,44,3,1,2,0,5,1,0,1,9,1.0,,,,,,,22.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Nantes,1,56,5,2,2,1,11,2,0,0,6,1.0,,,,,,,cat87,https://www.flashscore.com/match/6HPisxHl/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
146,22.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Lyon,2,63,12,4,7,1,3,6,1,0,12,3.0,,,,,,,22.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Marseille,3,37,7,3,4,0,11,1,1,2,4,1.0,,,,,,,cat88,https://www.flashscore.com/match/S66OuPup/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
147,22.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Lyon,0,63,10,5,3,2,4,4,2,2,5,1.0,0.0,,,,,,22.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 5",Marseille,0,37,2,2,0,0,9,2,3,5,4,2.0,1.0,,,,,,cat89,https://www.flashscore.com/match/S66OuPup/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
148,27.09.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Auxerre,1,30,5,1,2,2,9,1,2,3,6,1.0,,,,,,,27.09.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Brest,0,70,6,3,3,0,5,3,1,0,9,0.0,,,,,,,cat90,https://www.flashscore.com/match/MRfkjXaJ/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
149,27.09.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Auxerre,2,46,10,3,4,3,9,1,0,1,7,1.0,,,,,,,27.09.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Brest,0,54,2,1,1,0,10,0,0,1,7,0.0,,,,,,,cat91,https://www.flashscore.com/match/MRfkjXaJ/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
150,27.09.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",PSG,2,58,12,6,6,0,11,0,2,3,8,1.0,,,,,,,27.09.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Rennes,1,42,6,4,0,2,5,3,1,4,9,1.0,,,,,,,cat92,https://www.flashscore.com/match/zBdshgV6/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
151,24.11.2024 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 12",Lille,1,63,4,2,2,0,8,2,1,1,6,1.0,,292.0,260.0,50.0,,,24.11.2024 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 12",Rennes,0,37,2,1,1,0,6,1,0,1,8,1.0,,,,70.0,,,1,https://www.flashscore.com/match/AqgG784s/#/match-summary/match-statistics/1,78.0,0,0,3,1,5,22.0,33.0,0.11,8,1,64.0,8,2,1,0.35,10,7,11,0,1,9,,,1.0
152,24.11.2024 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 12",Lille,0,43,1,0,1,0,8,1,1,0,13,2.0,,172.0,134.0,64.0,,,24.11.2024 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 12",Rennes,0,57,2,0,0,2,13,2,0,0,8,1.0,,,,64.0,,,2,https://www.flashscore.com/match/AqgG784s/#/match-summary/match-statistics/2,61.0,0,0,0,0,0,0.0,18.0,0.09,4,1,78.0,10,5,2,0.05,14,9,7,0,0,6,,,2.0
153,30.11.2024 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 13",Rennes,2,73,8,4,0,4,8,4,1,0,10,,0.0,320.0,295.0,83.0,,,30.11.2024 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 13",St Etienne,0,27,1,0,1,0,10,0,1,2,8,,1.0,,,64.0,,,1,https://www.flashscore.com/match/2DnbIPIa/#/match-summary/match-statistics/1,73.0,0,0,5,1,4,,,0.07,5,3,35.0,9,4,0,1.05,5,2,11,1,1,10,,,1.0
154,30.11.2024 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 13",Rennes,3,71,10,5,4,1,4,2,1,0,4,0.0,,361.0,323.0,63.0,,,30.11.2024 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 13",St Etienne,0,29,1,0,0,1,4,1,0,2,4,1.0,,,,64.0,,,2,https://www.flashscore.com/match/2DnbIPIa/#/match-summary/match-statistics/2,81.0,1,0,8,2,4,14.0,20.0,0.04,5,2,55.0,10,6,0,2.14,7,4,26,0,1,12,1,0,2.0
155,29.11.2024 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 13",Reims,0,49,8,1,5,2,5,1,0,2,7,1.0,,204.0,169.0,63.0,,,29.11.2024 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 13",Lens,1,51,6,3,2,1,7,0,0,1,5,1.0,,,,45.0,,,1,https://www.flashscore.com/match/d0HcKolm/#/match-summary/match-statistics/1,63.0,0,0,4,0,7,18.0,17.0,0.23,2,4,79.0,15,4,3,0.42,9,9,6,0,3,16,,,1.0
156,29.11.2024 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 13",Reims,0,53,8,2,3,3,7,2,1,2,7,0.0,,249.0,211.0,55.0,,,29.11.2024 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 13",Lens,1,47,5,3,2,0,7,1,4,2,7,1.0,,,,54.0,,,2,https://www.flashscore.com/match/d0HcKolm/#/match-summary/match-statistics/2,59.0,0,2,2,0,7,0.0,100.0,0.79,6,6,65.0,16,6,2,0.39,7,6,4,0,3,15,,,2.0
157,24.11.2024 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 12",Nice,0,61,11,1,6,4,4,3,0,0,7,1.0,,285.0,244.0,56.0,,,24.11.2024 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 12",Strasbourg,1,39,1,1,0,0,7,3,0,1,4,0.0,,,,79.0,,,1,https://www.flashscore.com/match/Olld2DS1/#/match-summary/match-statistics/1,69.0,0,1,7,1,4,21.0,0.0,0.07,7,4,62.0,10,3,0,0.99,8,6,18,0,1,19,,,1.0
